# sid, x, y, z, r
283, 2.6641450242082221, 6.9440039897497119, 14.2273899034050526, 0.4222409418555902
284, 6.9612587899368634, 9.9996673843441783, -6.0788809013373104, 0.4485023015157778
285, -8.1995641566326274, -2.1740873034090145, -6.2960355968865294, 0.4783463880144986
286, -8.1995426812086816, 2.8676147054916510, 8.0541475377477951, 0.4411267738066384
287, -8.1995546192653848, -7.4579947682162651, -2.8036590688294525, 0.4668985454452410
288, -4.0805504563604593, 3.7992412525177013, -11.4050966246853474, 0.4468035445207766
289, -4.4742904383360678, -8.1436917278664946, -9.9994618425611250, 0.4245264554421285
290, 11.7769431304632750, 9.9991120315666215, -6.4668590209554146, 0.4349840091072294
291, -8.1997195903319167, 6.1286497938170541, -2.7077028141879484, 0.4407078599978911
292, -6.7590063339084425, 4.8166223150491998, 3.5762095915704815, 0.4500551546680665
293, 7.6426629319251349, 7.1662698853151747, -1.4180466401217384, 0.4551603151367165
294, 1.5790296782552637, 6.4175991461235071, 18.9997211345475314, 0.4260027268381587
295, 1.9745079332613151, -6.4290282353994401, -18.9997946339088344, 0.4175751752606022
296, 6.0024854897944930, 1.4720933076048339, -5.8109095791275172, 0.4400513244776597
297, 0.0320964387156432, 6.7788564890438998, -10.6730177808188067, 0.4343756833944705
298, -4.2958361293455249, -5.4356887835702512, -2.5566004795038610, 0.4377354338138722
299, 5.1447626451401467, -6.1540377076372197, -12.4719350930957145, 0.4458492693329334
300, 11.7995000000000001, 6.3871096457002103, 3.9521916979918870, 0.4537949166726078
301, 4.7588305058342648, -6.3436541621472564, -15.8626846928185614, 0.4227069021910252
302, -0.4984992834942120, 6.6189443835601347, -13.2703451288887120, 0.4442494217510275
303, -3.1827399578357309, 9.9995882538735703, 7.1162021629886638, 0.4508247906920513
304, 5.3747228663660085, 8.6394982693946076, -4.8337399512811361, 0.4438558600804590
305, -0.5940381370892244, 9.3930781737713094, 5.5155594611271290, 0.4741265120124115
306, 8.8650904878381400, -9.9993382672021216, -9.3514964524053550, 0.4315305862138312
307, 2.1116801712164830, -2.1426596012143007, 19.0000989999999987, 0.4373568502218107
308, 11.7994751903792316, -9.9782684940226289, -7.5295303959712196, 0.4666160219217249
309, 11.7996979404351769, -9.9747985984352656, 3.1226443339249457, 0.4717711813597186
310, 7.7981799363277222, 6.0235676676741710, -0.0160150307742110, 0.4491222978987318
311, -8.1793629930373140, -5.8021352451129626, -1.5423606028748598, 0.4483613171687589
312, 2.6220800201977532, -8.1709323711187931, 5.9423266887274435, 0.4551699362445588
313, 10.5179439311369709, -4.8167866592495603, -3.5854012420738055, 0.4221784687449504
314, 11.7728942972143571, 9.9991874461931864, -0.7886044304624014, 0.4598227560379948
315, 5.8301315185602824, 9.9994764671729701, 9.2493186335571487, 0.4728287415439217
316, 2.7086541471633532, -4.6984878856471717, 19.0000013116573072, 0.4457913100631911
317, 9.3719062791239214, 0.2612559847514170, -9.9999175992210549, 0.4534674704413972
318, 8.7753483760617801, 0.8234964750443274, -14.7034019793172366, 0.4353482716072702
319, 11.1412939789137582, -2.2994592952484934, 9.9994845827791661, 0.4371691280019938
320, -5.4855074775375394, 9.9994286964119219, 8.6545813784455934, 0.4535005205784550
321, -1.1235651232279027, -6.3652958821660297, -18.3311445619402029, 0.4385838640149474
322, -0.9827640123673063, 6.4202509159980767, 13.2143609899535814, 0.4308496742431783
323, 8.3184909192183003, 2.5432403052784136, -11.1704228281817493, 0.4607895254728592
324, 6.7117870837916911, -4.9892041948890897, 15.6812075800697599, 0.4590908848796277
325, 4.7339695402092268, -5.0056539070092310, 18.9998896587073496, 0.4430325599255261
326, 7.0063903196067390, 5.1841403563639616, -3.0293856535930961, 0.4530983763920174
327, -5.0169029143460557, -1.5809618668705396, 10.5495769646477271, 0.4462519638992152
328, 11.7994752619719883, -9.2934754403396838, 6.8368338684814436, 0.4432371574097968
329, 7.0219096072485039, -9.1777449436583218, 9.9995090125152828, 0.4686386799581659
330, 3.2969775120076839, 6.8542956020370651, 15.9154451317934438, 0.4451290343935329
